"artist_name","artist_id","album_id","album_type","album_release_date","album_release_year","album_release_date_precision","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","track_id","analysis_url","time_signature","disc_number","duration_ms","explicit","track_href","is_local","track_name","track_preview_url","track_number","type","track_uri","external_urls.spotify","album_name","key_name","mode_name","key_mode"
"Ed Sheeran","6eUKZXaKkcviH0Ku9w2n3V","6NoBzYmh5gUusGPCfg0pct","album","2013",2013,"year",0.58,0.318,2,-8.926,1,0.0279,0.756,0.000171,0.117,0.295,129.757,"7Clb8su2UxUJ4CQUtDW2UZ","https://api.spotify.com/v1/audio-analysis/7Clb8su2UxUJ4CQUtDW2UZ",3,1,228533,FALSE,"https://api.spotify.com/v1/tracks/7Clb8su2UxUJ4CQUtDW2UZ",FALSE,"Even My Dad Does Sometimes","https://p.scdn.co/mp3-preview/a309ffd14ba1c4a1c44d66619f10038da5bbee6a?cid=7a1d4f939a1f4e9989be940adaeb2999",15,"track","spotify:track:7Clb8su2UxUJ4CQUtDW2UZ","https://open.spotify.com/track/7Clb8su2UxUJ4CQUtDW2UZ","x (Wembley Edition)","D","major","D major"
"Ed Sheeran","6eUKZXaKkcviH0Ku9w2n3V","6NoBzYmh5gUusGPCfg0pct","album","2013",2013,"year",0.641,0.176,6,-11.692,1,0.0349,0.638,5.14e-06,0.252,0.297,76.031,"1d1sMeH6jxPPxSFO7T0nDq","https://api.spotify.com/v1/audio-analysis/1d1sMeH6jxPPxSFO7T0nDq",4,1,299146,FALSE,"https://api.spotify.com/v1/tracks/1d1sMeH6jxPPxSFO7T0nDq",FALSE,"I See Fire",NA,16,"track","spotify:track:1d1sMeH6jxPPxSFO7T0nDq","https://open.spotify.com/track/1d1sMeH6jxPPxSFO7T0nDq","x (Wembley Edition)","F#","major","F# major"
"Ed Sheeran","6eUKZXaKkcviH0Ku9w2n3V","6NoBzYmh5gUusGPCfg0pct","album","2013",2013,"year",0.54,0.557,11,-6.097,1,0.0259,0.00886,0.000182,0.307,0.287,75.035,"3Th56VIq2sEaEmPPETu7p5","https://api.spotify.com/v1/audio-analysis/3Th56VIq2sEaEmPPETu7p5",4,1,237146,FALSE,"https://api.spotify.com/v1/tracks/3Th56VIq2sEaEmPPETu7p5",FALSE,"All of the Stars","https://p.scdn.co/mp3-preview/370dac7d30e91f3a5e38f454f52e46306b8b36bb?cid=7a1d4f939a1f4e9989be940adaeb2999",17,"track","spotify:track:3Th56VIq2sEaEmPPETu7p5","https://open.spotify.com/track/3Th56VIq2sEaEmPPETu7p5","x (Wembley Edition)","B","major","B major"
"Ed Sheeran","6eUKZXaKkcviH0Ku9w2n3V","6NoBzYmh5gUusGPCfg0pct","album","2013",2013,"year",0.579,0.649,2,-6.522,1,0.0352,0.0977,0,0.125,0.184,114.593,"2tLqh0Y49XoaM8fYz1VFR5","https://api.spotify.com/v1/audio-analysis/2tLqh0Y49XoaM8fYz1VFR5",4,1,184173,FALSE,"https://api.spotify.com/v1/tracks/2tLqh0Y49XoaM8fYz1VFR5",FALSE,"English Rose","https://p.scdn.co/mp3-preview/0a81a74d05fd2fa53ad9aca3be96b9e84bb488ce?cid=7a1d4f939a1f4e9989be940adaeb2999",18,"track","spotify:track:2tLqh0Y49XoaM8fYz1VFR5","https://open.spotify.com/track/2tLqh0Y49XoaM8fYz1VFR5","x (Wembley Edition)","D","major","D major"
"Ed Sheeran","6eUKZXaKkcviH0Ku9w2n3V","6NoBzYmh5gUusGPCfg0pct","album","2013",2013,"year",0.812,0.542,7,-5.403,0,0.0444,0.294,6.92e-05,0.141,0.733,110.268,"763p5nkQytkOE7xmsFyu8y","https://api.spotify.com/v1/audio-analysis/763p5nkQytkOE7xmsFyu8y",4,1,240986,FALSE,"https://api.spotify.com/v1/tracks/763p5nkQytkOE7xmsFyu8y",FALSE,"Touch and Go","https://p.scdn.co/mp3-preview/4ee107277755936fb6a62322089b1335352ff238?cid=7a1d4f939a1f4e9989be940adaeb2999",19,"track","spotify:track:763p5nkQytkOE7xmsFyu8y","https://open.spotify.com/track/763p5nkQytkOE7xmsFyu8y","x (Wembley Edition)","G","minor","G minor"
"Ed Sheeran","6eUKZXaKkcviH0Ku9w2n3V","6NoBzYmh5gUusGPCfg0pct","album","2013",2013,"year",0.728,0.461,6,-8.726,1,0.0395,0.707,0,0.113,0.474,86.014,"0NJDrEZdTbVPMKC0Zbglgn","https://api.spotify.com/v1/audio-analysis/0NJDrEZdTbVPMKC0Zbglgn",4,1,235960,FALSE,"https://api.spotify.com/v1/tracks/0NJDrEZdTbVPMKC0Zbglgn",FALSE,"New York","https://p.scdn.co/mp3-preview/b92a0d16627096d8a66bbd2d7c3a7ace625959db?cid=7a1d4f939a1f4e9989be940adaeb2999",20,"track","spotify:track:0NJDrEZdTbVPMKC0Zbglgn","https://open.spotify.com/track/0NJDrEZdTbVPMKC0Zbglgn","x (Wembley Edition)","F#","major","F# major"
"Ed Sheeran","6eUKZXaKkcviH0Ku9w2n3V","6NoBzYmh5gUusGPCfg0pct","album","2013",2013,"year",0.618,0.239,8,-8.371,0,0.0274,0.791,0,0.1,0.327,96.846,"5puU24G3lHVsUXPAWW2ZpV","https://api.spotify.com/v1/audio-analysis/5puU24G3lHVsUXPAWW2ZpV",3,1,404480,FALSE,"https://api.spotify.com/v1/tracks/5puU24G3lHVsUXPAWW2ZpV",FALSE,"Make It Rain","https://p.scdn.co/mp3-preview/b676771efc55874c2105b1dfdb2e28c483440799?cid=7a1d4f939a1f4e9989be940adaeb2999",21,"track","spotify:track:5puU24G3lHVsUXPAWW2ZpV","https://open.spotify.com/track/5puU24G3lHVsUXPAWW2ZpV","x (Wembley Edition)","G#","minor","G# minor"
"Ed Sheeran","6eUKZXaKkcviH0Ku9w2n3V","6NoBzYmh5gUusGPCfg0pct","album","2013",2013,"year",0.389,0.369,4,-6.886,1,0.0404,0.598,0,0.96,0.541,102.625,"74sKqdbIzz8Q5k1uFGQIW7","https://api.spotify.com/v1/audio-analysis/74sKqdbIzz8Q5k1uFGQIW7",4,1,195967,FALSE,"https://api.spotify.com/v1/tracks/74sKqdbIzz8Q5k1uFGQIW7",FALSE,"Parting Glass - Live at Wembley Stadium","https://p.scdn.co/mp3-preview/746abe7eef18a16c28683c8493f4dd2fc737c5b3?cid=7a1d4f939a1f4e9989be940adaeb2999",22,"track","spotify:track:74sKqdbIzz8Q5k1uFGQIW7","https://open.spotify.com/track/74sKqdbIzz8Q5k1uFGQIW7","x (Wembley Edition)","E","major","E major"
"Ed Sheeran","6eUKZXaKkcviH0Ku9w2n3V","6NoBzYmh5gUusGPCfg0pct","album","2013",2013,"year",0.69,0.696,9,-7.432,1,0.183,0.219,0,0.958,0.237,125.735,"4B1EYMTYNUfwRoD9MARPgT","https://api.spotify.com/v1/audio-analysis/4B1EYMTYNUfwRoD9MARPgT",4,1,302992,FALSE,"https://api.spotify.com/v1/tracks/4B1EYMTYNUfwRoD9MARPgT",FALSE,"Small Bump - Live at Wembley Stadium","https://p.scdn.co/mp3-preview/f0478ea498121e82614c18cac04604ebdc6e734e?cid=7a1d4f939a1f4e9989be940adaeb2999",23,"track","spotify:track:4B1EYMTYNUfwRoD9MARPgT","https://open.spotify.com/track/4B1EYMTYNUfwRoD9MARPgT","x (Wembley Edition)","A","major","A major"
"Ed Sheeran","6eUKZXaKkcviH0Ku9w2n3V","6NoBzYmh5gUusGPCfg0pct","album","2013",2013,"year",0.669,0.747,6,-7.108,1,0.0428,0.141,0,0.185,0.483,122.531,"0vbbhcA6okLzvsy6WSTlLg","https://api.spotify.com/v1/audio-analysis/0vbbhcA6okLzvsy6WSTlLg",4,1,242440,FALSE,"https://api.spotify.com/v1/tracks/0vbbhcA6okLzvsy6WSTlLg",FALSE,"Lay It All on Me (feat. Ed Sheeran)","https://p.scdn.co/mp3-preview/5f509081db5aae5ff3cc43b0029b9e70b55f9309?cid=7a1d4f939a1f4e9989be940adaeb2999",24,"track","spotify:track:0vbbhcA6okLzvsy6WSTlLg","https://open.spotify.com/track/0vbbhcA6okLzvsy6WSTlLg","x (Wembley Edition)","F#","major","F# major"
"Ed Sheeran","6eUKZXaKkcviH0Ku9w2n3V","3QbPtoOWiJqZurXXxJwaOD","album","2011-12-09",2011,"day",0.731,0.603,8,-7.656,1,0.0378,0.645,0.011,0.147,0.619,96.973,"69RasNFxqhiyy75JDHsrIS","https://api.spotify.com/v1/audio-analysis/69RasNFxqhiyy75JDHsrIS",4,1,231546,FALSE,"https://api.spotify.com/v1/tracks/69RasNFxqhiyy75JDHsrIS",FALSE,"Let It Out","https://p.scdn.co/mp3-preview/f57b085f247f86682ef3ce0cb11bd7a811aa6e10?cid=7a1d4f939a1f4e9989be940adaeb2999",1,"track","spotify:track:69RasNFxqhiyy75JDHsrIS","https://open.spotify.com/track/69RasNFxqhiyy75JDHsrIS","Loose Change","G#","major","G# major"
"Ed Sheeran","6eUKZXaKkcviH0Ku9w2n3V","3QbPtoOWiJqZurXXxJwaOD","album","2011-12-09",2011,"day",0.754,0.636,9,-7.129,1,0.193,0.519,0,0.108,0.875,90.001,"0jtTK6XjYj2L3Ge6jyK2sr","https://api.spotify.com/v1/audio-analysis/0jtTK6XjYj2L3Ge6jyK2sr",4,1,210746,FALSE,"https://api.spotify.com/v1/tracks/0jtTK6XjYj2L3Ge6jyK2sr",FALSE,"Homeless","https://p.scdn.co/mp3-preview/492a183ee9550e0e404c2ca68e40812cd2eaf67b?cid=7a1d4f939a1f4e9989be940adaeb2999",2,"track","spotify:track:0jtTK6XjYj2L3Ge6jyK2sr","https://open.spotify.com/track/0jtTK6XjYj2L3Ge6jyK2sr","Loose Change","A","major","A major"
"Ed Sheeran","6eUKZXaKkcviH0Ku9w2n3V","3QbPtoOWiJqZurXXxJwaOD","album","2011-12-09",2011,"day",0.826,0.485,8,-7.424,1,0.0354,0.569,0,0.107,0.278,104.011,"7sGK98k8lv3hzRznoN909t","https://api.spotify.com/v1/audio-analysis/7sGK98k8lv3hzRznoN909t",4,1,226066,FALSE,"https://api.spotify.com/v1/tracks/7sGK98k8lv3hzRznoN909t",FALSE,"Little Bird","https://p.scdn.co/mp3-preview/bf4ba7bb547477a3e365dd3661a79c0e3a15551d?cid=7a1d4f939a1f4e9989be940adaeb2999",3,"track","spotify:track:7sGK98k8lv3hzRznoN909t","https://open.spotify.com/track/7sGK98k8lv3hzRznoN909t","Loose Change","G#","major","G# major"
"Ed Sheeran","6eUKZXaKkcviH0Ku9w2n3V","3QbPtoOWiJqZurXXxJwaOD","album","2011-12-09",2011,"day",0.646,0.65,2,-6.491,1,0.0278,0.14,9.65e-06,0.0999,0.52,100.05,"5VAd82Nigp6Qdbl2zln1cl","https://api.spotify.com/v1/audio-analysis/5VAd82Nigp6Qdbl2zln1cl",4,1,199133,FALSE,"https://api.spotify.com/v1/tracks/5VAd82Nigp6Qdbl2zln1cl",FALSE,"Sofa","https://p.scdn.co/mp3-preview/12066ab3e3c58e5a3f911e713a793ea5c5a62525?cid=7a1d4f939a1f4e9989be940adaeb2999",4,"track","spotify:track:5VAd82Nigp6Qdbl2zln1cl","https://open.spotify.com/track/5VAd82Nigp6Qdbl2zln1cl","Loose Change","D","major","D major"
"Ed Sheeran","6eUKZXaKkcviH0Ku9w2n3V","3QbPtoOWiJqZurXXxJwaOD","album","2011-12-09",2011,"day",0.781,0.836,6,-5.496,0,0.0658,0.379,0,0.289,0.636,94.989,"0CNrpbpJ9HsFffF9hqWIIe","https://api.spotify.com/v1/audio-analysis/0CNrpbpJ9HsFffF9hqWIIe",4,1,206440,FALSE,"https://api.spotify.com/v1/tracks/0CNrpbpJ9HsFffF9hqWIIe",FALSE,"One Night","https://p.scdn.co/mp3-preview/34898c1799b9fe8edd66283697469a9a2040f249?cid=7a1d4f939a1f4e9989be940adaeb2999",5,"track","spotify:track:0CNrpbpJ9HsFffF9hqWIIe","https://open.spotify.com/track/0CNrpbpJ9HsFffF9hqWIIe","Loose Change","F#","minor","F# minor"
"Ed Sheeran","6eUKZXaKkcviH0Ku9w2n3V","3QbPtoOWiJqZurXXxJwaOD","album","2011-12-09",2011,"day",0.602,0.31,4,-11.469,1,0.0373,0.886,0.000142,0.105,0.36,159.917,"4fZscNFYKoPIDHrgXxdacR","https://api.spotify.com/v1/audio-analysis/4fZscNFYKoPIDHrgXxdacR",4,1,254999,FALSE,"https://api.spotify.com/v1/tracks/4fZscNFYKoPIDHrgXxdacR",FALSE,"Firefly","https://p.scdn.co/mp3-preview/ef140f5763ab8651ba4cd63ca2c7383a4af5013c?cid=7a1d4f939a1f4e9989be940adaeb2999",6,"track","spotify:track:4fZscNFYKoPIDHrgXxdacR","https://open.spotify.com/track/4fZscNFYKoPIDHrgXxdacR","Loose Change","E","major","E major"
"Ed Sheeran","6eUKZXaKkcviH0Ku9w2n3V","3QbPtoOWiJqZurXXxJwaOD","album","2011-12-09",2011,"day",0.712,0.569,4,-6.032,0,0.204,0.507,0,0.412,0.837,105.032,"1Fj5Hfda761tgxKbJUlFxN","https://api.spotify.com/v1/audio-analysis/1Fj5Hfda761tgxKbJUlFxN",4,1,306320,FALSE,"https://api.spotify.com/v1/tracks/1Fj5Hfda761tgxKbJUlFxN",FALSE,"The City - Live at Sticky Studios; Loose Change EP","https://p.scdn.co/mp3-preview/98cf2281b2b3a8cda2420d14831909a27ca1be23?cid=7a1d4f939a1f4e9989be940adaeb2999",7,"track","spotify:track:1Fj5Hfda761tgxKbJUlFxN","https://open.spotify.com/track/1Fj5Hfda761tgxKbJUlFxN","Loose Change","E","minor","E minor"
"Ed Sheeran","6eUKZXaKkcviH0Ku9w2n3V","3QbPtoOWiJqZurXXxJwaOD","album","2011-12-09",2011,"day",0.629,0.663,9,-10.516,1,0.0283,0.28,0.711,0.0811,0.49,139.982,"1qjnGMSchVVfePsMV0UZ9b","https://api.spotify.com/v1/audio-analysis/1qjnGMSchVVfePsMV0UZ9b",4,1,269186,FALSE,"https://api.spotify.com/v1/tracks/1qjnGMSchVVfePsMV0UZ9b",FALSE,"Firefly - Bravado Dubstep Remix","https://p.scdn.co/mp3-preview/646bd661acdd7bef59e48da63c3d6a6847c50c17?cid=7a1d4f939a1f4e9989be940adaeb2999",8,"track","spotify:track:1qjnGMSchVVfePsMV0UZ9b","https://open.spotify.com/track/1qjnGMSchVVfePsMV0UZ9b","Loose Change","A","major","A major"
"Ed Sheeran","6eUKZXaKkcviH0Ku9w2n3V","4JUtnlZKdLr01xEIymhm0G","album","2011-12-09",2011,"day",0.402,0.339,9,-9.574,1,0.0498,0.728,0,0.833,0.496,83.194,"6JUGrUnAms0o3uGVIhkAyH","https://api.spotify.com/v1/audio-analysis/6JUGrUnAms0o3uGVIhkAyH",4,1,322933,FALSE,"https://api.spotify.com/v1/tracks/6JUGrUnAms0o3uGVIhkAyH",FALSE,"The A Team - Live at the Bedford","https://p.scdn.co/mp3-preview/64c3ab4549d5fbcb263dee906819e96b8e0ef53f?cid=7a1d4f939a1f4e9989be940adaeb2999",1,"track","spotify:track:6JUGrUnAms0o3uGVIhkAyH","https://open.spotify.com/track/6JUGrUnAms0o3uGVIhkAyH","Live at the Bedford","A","major","A major"
"Ed Sheeran","6eUKZXaKkcviH0Ku9w2n3V","4JUtnlZKdLr01xEIymhm0G","album","2011-12-09",2011,"day",0.601,0.879,9,-5.215,1,0.0945,0.62,0,0.464,0.713,99.377,"0T0wYEzpL46dCaTL1DLCyD","https://api.spotify.com/v1/audio-analysis/0T0wYEzpL46dCaTL1DLCyD",4,1,225013,FALSE,"https://api.spotify.com/v1/tracks/0T0wYEzpL46dCaTL1DLCyD",FALSE,"Homeless - Live at the Bedford","https://p.scdn.co/mp3-preview/3a12a4a9367b0efd037b5de894b394bb9f15e525?cid=7a1d4f939a1f4e9989be940adaeb2999",2,"track","spotify:track:0T0wYEzpL46dCaTL1DLCyD","https://open.spotify.com/track/0T0wYEzpL46dCaTL1DLCyD","Live at the Bedford","A","major","A major"
"Ed Sheeran","6eUKZXaKkcviH0Ku9w2n3V","4JUtnlZKdLr01xEIymhm0G","album","2011-12-09",2011,"day",0.602,0.8,7,-5.91,1,0.0734,0.545,0,0.656,0.81,109.921,"7JE96R5PJCWQ9Cm3JQXYuH","https://api.spotify.com/v1/audio-analysis/7JE96R5PJCWQ9Cm3JQXYuH",4,1,307760,FALSE,"https://api.spotify.com/v1/tracks/7JE96R5PJCWQ9Cm3JQXYuH",FALSE,"The City - Live at the Bedford","https://p.scdn.co/mp3-preview/bce320240c076d49769af42aec1b24cd55e845ea?cid=7a1d4f939a1f4e9989be940adaeb2999",3,"track","spotify:track:7JE96R5PJCWQ9Cm3JQXYuH","https://open.spotify.com/track/7JE96R5PJCWQ9Cm3JQXYuH","Live at the Bedford","G","major","G major"
"Ed Sheeran","6eUKZXaKkcviH0Ku9w2n3V","4JUtnlZKdLr01xEIymhm0G","album","2011-12-09",2011,"day",0.494,0.0964,4,-16.691,1,0.0532,0.807,7.13e-05,0.936,0.393,86.676,"1YM4HlWW3vvrnWdf9N7Xi2","https://api.spotify.com/v1/audio-analysis/1YM4HlWW3vvrnWdf9N7Xi2",4,1,151173,FALSE,"https://api.spotify.com/v1/tracks/1YM4HlWW3vvrnWdf9N7Xi2",FALSE,"Fall - Live at the Bedford","https://p.scdn.co/mp3-preview/d7d0a17d040c5d1285687c0965d8fc5fdfb05364?cid=7a1d4f939a1f4e9989be940adaeb2999",4,"track","spotify:track:1YM4HlWW3vvrnWdf9N7Xi2","https://open.spotify.com/track/1YM4HlWW3vvrnWdf9N7Xi2","Live at the Bedford","E","major","E major"
"Ed Sheeran","6eUKZXaKkcviH0Ku9w2n3V","4JUtnlZKdLr01xEIymhm0G","album","2011-12-09",2011,"day",0.616,0.141,9,-17.161,1,0.532,0.792,0,0.897,0.361,107.874,"7GtrkWkk5MxDaIlGOr7UU9","https://api.spotify.com/v1/audio-analysis/7GtrkWkk5MxDaIlGOr7UU9",4,1,300680,FALSE,"https://api.spotify.com/v1/tracks/7GtrkWkk5MxDaIlGOr7UU9",FALSE,"Wake Me Up - Live at the Bedford","https://p.scdn.co/mp3-preview/0613963774cb165411f21b16f1c917e4e00b79a5?cid=7a1d4f939a1f4e9989be940adaeb2999",5,"track","spotify:track:7GtrkWkk5MxDaIlGOr7UU9","https://open.spotify.com/track/7GtrkWkk5MxDaIlGOr7UU9","Live at the Bedford","A","major","A major"
"Ed Sheeran","6eUKZXaKkcviH0Ku9w2n3V","4JUtnlZKdLr01xEIymhm0G","album","2011-12-09",2011,"day",0.506,0.911,0,-4.779,1,0.23,0.48,0,0.696,0.781,105.475,"5rJDpFuffh8UFEKqvzCAZP","https://api.spotify.com/v1/audio-analysis/5rJDpFuffh8UFEKqvzCAZP",4,1,590333,FALSE,"https://api.spotify.com/v1/tracks/5rJDpFuffh8UFEKqvzCAZP",FALSE,"You Need Me, I Don't Need You - Live at the Bedford","https://p.scdn.co/mp3-preview/ac6f331ae1f0cebba215550e0e1839032f8455c4?cid=7a1d4f939a1f4e9989be940adaeb2999",6,"track","spotify:track:5rJDpFuffh8UFEKqvzCAZP","https://open.spotify.com/track/5rJDpFuffh8UFEKqvzCAZP","Live at the Bedford","C","major","C major"
"Ed Sheeran","6eUKZXaKkcviH0Ku9w2n3V","6DpIyaMgt5p9HlGd1c0LDM","album","2011-09-09",2011,"day",0.718,0.82,4,-5.552,0,0.103,0.0928,0,0.391,0.329,90.013,"1iyJwocwqUMwLgmu9O5Y13","https://api.spotify.com/v1/audio-analysis/1iyJwocwqUMwLgmu9O5Y13",4,1,271333,FALSE,"https://api.spotify.com/v1/tracks/1iyJwocwqUMwLgmu9O5Y13",FALSE,"Lately (feat. Devlin)","https://p.scdn.co/mp3-preview/aa3772f75350bea4a95a96fe00ec8fd197e53e30?cid=7a1d4f939a1f4e9989be940adaeb2999",1,"track","spotify:track:1iyJwocwqUMwLgmu9O5Y13","https://open.spotify.com/track/1iyJwocwqUMwLgmu9O5Y13","No.5 Collaborations Project","E","minor","E minor"
"Ed Sheeran","6eUKZXaKkcviH0Ku9w2n3V","6DpIyaMgt5p9HlGd1c0LDM","album","2011-09-09",2011,"day",0.799,0.532,1,-9.472,0,0.0707,0.386,0.00017,0.0978,0.189,100.032,"7h7KBBdYIzrxOsLfR9aUO7","https://api.spotify.com/v1/audio-analysis/7h7KBBdYIzrxOsLfR9aUO7",4,1,201586,FALSE,"https://api.spotify.com/v1/tracks/7h7KBBdYIzrxOsLfR9aUO7",FALSE,"You (feat. Wiley)","https://p.scdn.co/mp3-preview/758af2c02350282807156cdca34045c31c4626dd?cid=7a1d4f939a1f4e9989be940adaeb2999",2,"track","spotify:track:7h7KBBdYIzrxOsLfR9aUO7","https://open.spotify.com/track/7h7KBBdYIzrxOsLfR9aUO7","No.5 Collaborations Project","C#","minor","C# minor"
"Ed Sheeran","6eUKZXaKkcviH0Ku9w2n3V","6DpIyaMgt5p9HlGd1c0LDM","album","2011-09-09",2011,"day",0.476,0.704,9,-5.411,0,0.278,0.515,0,0.094,0.297,140.396,"79d2OA4Sj4nfw0vk8EV82D","https://api.spotify.com/v1/audio-analysis/79d2OA4Sj4nfw0vk8EV82D",4,1,254906,FALSE,"https://api.spotify.com/v1/tracks/79d2OA4Sj4nfw0vk8EV82D",FALSE,"Family (feat. P Money)","https://p.scdn.co/mp3-preview/9a15e5547d134e55c8d36bb1db7a4a3f545b114b?cid=7a1d4f939a1f4e9989be940adaeb2999",3,"track","spotify:track:79d2OA4Sj4nfw0vk8EV82D","https://open.spotify.com/track/79d2OA4Sj4nfw0vk8EV82D","No.5 Collaborations Project","A","minor","A minor"
"Ed Sheeran","6eUKZXaKkcviH0Ku9w2n3V","6DpIyaMgt5p9HlGd1c0LDM","album","2011-09-09",2011,"day",0.693,0.833,6,-5.408,0,0.263,0.214,0,0.117,0.759,99.901,"5KB7EYQuHd0S5WKVWpagYu","https://api.spotify.com/v1/audio-analysis/5KB7EYQuHd0S5WKVWpagYu",4,1,222653,FALSE,"https://api.spotify.com/v1/tracks/5KB7EYQuHd0S5WKVWpagYu",FALSE,"Radio (feat. JME)","https://p.scdn.co/mp3-preview/4ef7982e1f8e6e1882b46e41b5a88a624d8a0702?cid=7a1d4f939a1f4e9989be940adaeb2999",4,"track","spotify:track:5KB7EYQuHd0S5WKVWpagYu","https://open.spotify.com/track/5KB7EYQuHd0S5WKVWpagYu","No.5 Collaborations Project","F#","minor","F# minor"
"Ed Sheeran","6eUKZXaKkcviH0Ku9w2n3V","6DpIyaMgt5p9HlGd1c0LDM","album","2011-09-09",2011,"day",0.437,0.5,9,-7.103,1,0.105,0.731,0,0.157,0.437,85.293,"5rKb6l02IplvF9I0sJI9Lj","https://api.spotify.com/v1/audio-analysis/5rKb6l02IplvF9I0sJI9Lj",4,1,328653,FALSE,"https://api.spotify.com/v1/tracks/5rKb6l02IplvF9I0sJI9Lj",FALSE,"Little Lady (feat. Mikill Pane)","https://p.scdn.co/mp3-preview/771b3450b26325ce9312b67cc6075b338ca3daa0?cid=7a1d4f939a1f4e9989be940adaeb2999",5,"track","spotify:track:5rKb6l02IplvF9I0sJI9Lj","https://open.spotify.com/track/5rKb6l02IplvF9I0sJI9Lj","No.5 Collaborations Project","A","major","A major"
"Ed Sheeran","6eUKZXaKkcviH0Ku9w2n3V","6DpIyaMgt5p9HlGd1c0LDM","album","2011-09-09",2011,"day",0.511,0.91,11,-6.186,0,0.116,0.0282,0,0.127,0.426,140.147,"0UD8qgp0Fmgh79K3qeTHQh","https://api.spotify.com/v1/audio-analysis/0UD8qgp0Fmgh79K3qeTHQh",4,1,261440,TRUE,"https://api.spotify.com/v1/tracks/0UD8qgp0Fmgh79K3qeTHQh",FALSE,"Drown Me Out (feat. Ghetts) - + Ghetts","https://p.scdn.co/mp3-preview/ca65380ef0962a5fae01941b15b11b3dbe0497e3?cid=7a1d4f939a1f4e9989be940adaeb2999",6,"track","spotify:track:0UD8qgp0Fmgh79K3qeTHQh","https://open.spotify.com/track/0UD8qgp0Fmgh79K3qeTHQh","No.5 Collaborations Project","B","minor","B minor"
"Ed Sheeran","6eUKZXaKkcviH0Ku9w2n3V","6DpIyaMgt5p9HlGd1c0LDM","album","2011-09-09",2011,"day",0.855,0.678,9,-6.864,1,0.052,0.101,0.00232,0.0964,0.429,120.012,"4MKPqVv3FqKCZTcKHfR125","https://api.spotify.com/v1/audio-analysis/4MKPqVv3FqKCZTcKHfR125",4,1,243000,FALSE,"https://api.spotify.com/v1/tracks/4MKPqVv3FqKCZTcKHfR125",FALSE,"Nightmares (feat. Random Impulse, Sway & Wretch 32)","https://p.scdn.co/mp3-preview/0a1965c7d00906dcdd8a3c156aca2762b4b70d03?cid=7a1d4f939a1f4e9989be940adaeb2999",7,"track","spotify:track:4MKPqVv3FqKCZTcKHfR125","https://open.spotify.com/track/4MKPqVv3FqKCZTcKHfR125","No.5 Collaborations Project","A","major","A major"
"Ed Sheeran","6eUKZXaKkcviH0Ku9w2n3V","6DpIyaMgt5p9HlGd1c0LDM","album","2011-09-09",2011,"day",0.64,0.664,1,-7.812,1,0.152,0.267,0,0.329,0.275,140.007,"1SdyQYIFM05qkexCFKZxW1","https://api.spotify.com/v1/audio-analysis/1SdyQYIFM05qkexCFKZxW1",4,1,330200,FALSE,"https://api.spotify.com/v1/tracks/1SdyQYIFM05qkexCFKZxW1",FALSE,"Goodbye to You (feat. Dot Rotten)","https://p.scdn.co/mp3-preview/d4cd3bd39b33bf6e39c29debabeb3c3ada30d8db?cid=7a1d4f939a1f4e9989be940adaeb2999",8,"track","spotify:track:1SdyQYIFM05qkexCFKZxW1","https://open.spotify.com/track/1SdyQYIFM05qkexCFKZxW1","No.5 Collaborations Project","C#","major","C# major"
"Ed Sheeran","6eUKZXaKkcviH0Ku9w2n3V","02pi98kE0nra0yBqCStzbC","album","2011-09-09",2011,"day",0.642,0.289,9,-9.918,1,0.0367,0.669,0,0.18,0.407,84.996,"1XpYodsD36XN7ygcdF7mJJ","https://api.spotify.com/v1/audio-analysis/1XpYodsD36XN7ygcdF7mJJ",4,1,258373,FALSE,"https://api.spotify.com/v1/tracks/1XpYodsD36XN7ygcdF7mJJ",FALSE,"The A Team","https://p.scdn.co/mp3-preview/1cab73cd0e33cec8fe9a0ffe7319170862f37f8a?cid=7a1d4f939a1f4e9989be940adaeb2999",1,"track","spotify:track:1XpYodsD36XN7ygcdF7mJJ","https://open.spotify.com/track/1XpYodsD36XN7ygcdF7mJJ","+","A","major","A major"
"Ed Sheeran","6eUKZXaKkcviH0Ku9w2n3V","02pi98kE0nra0yBqCStzbC","album","2011-09-09",2011,"day",0.733,0.652,7,-9.101,1,0.0696,0.419,2.37e-06,0.521,0.459,99.998,"4RnCPWlBsY7oUDdyruod7Y","https://api.spotify.com/v1/audio-analysis/4RnCPWlBsY7oUDdyruod7Y",4,1,200093,FALSE,"https://api.spotify.com/v1/tracks/4RnCPWlBsY7oUDdyruod7Y",FALSE,"Drunk","https://p.scdn.co/mp3-preview/3d7b3c0258387530d5947259ce4ae4532d63dca5?cid=7a1d4f939a1f4e9989be940adaeb2999",2,"track","spotify:track:4RnCPWlBsY7oUDdyruod7Y","https://open.spotify.com/track/4RnCPWlBsY7oUDdyruod7Y","+","G","major","G major"
